id,label,text
718110991024799749,2016-panamapapers.ids,#MacriImputado #PapelesdePanama #panamapapers ''Es una amenaza a la democracia en Argentina http http
552903742916677632,2015-charliehebdo.ids,@TheIndyPeople: Private Eye editor Ian Hislop has some poignant words following the #CharlieHebdo attack: http http
665506351381151750,2015-parisattacks.ids,@EricaANjax: France stood with the United States after 9/11. 🇫🇷 Here's a powerful picture from that time. #ParisAttacks http
219532820635332608,2012-euro2012.ids,@CulesIndonesia: RT @FCBKaskus: Andres Iniesta terpilih man of the match di final #euro2012.
665529643257188352,2015-parisattacks.ids,Britain on high alert: MI5 braced for attacks in London http  #ParisAttacks
665569639695589376,2015-parisattacks.ids,@angelacarwile: Mark Levin Reacts to #ParisAttack: Seal Our Borders  Thank God for the #2A http #RebootLiberty http
665508752527855617,2015-parisattacks.ids,@afpfr: Attentats de Paris: minute de silence en France lundi à 11H00 GMT (officiel) #AFP
717904626956242945,2016-panamapapers.ids,"@eluniversocom: México investiga 33 personas por \"Papeles de Panamá\". ► http  #panamapapers http"
716979171377954817,2016-panamapapers.ids,"@wikileaks: \"thanks dad\"  PM David Cameron in multi-miilion pound #PanamaPapers inhertence dodge   1 :http 2: http"
593086888006791168,2015-nepalearthquake.ids,@BBCtrending: Fake quakes: The false rumours spreading online about #NepalQuake http http
553592392625160193,2015-charliehebdo.ids,@The_Smoking_Pen: Mourir dans une imprimerie... Sacrée ironie pour les assassins de #CharlieHebdo   La plume sera toujours plus forte qu…
263218055847477248,2012-hurricane-sandy.ids,Waiting for the sun to come up to assess the #sandy damage  esp on shoreline: http
552916828352430080,2015-charliehebdo.ids,Killing innocent people like pigeons... Even pigeons have much more freedom than human Being ... #JeSuisCharlie #CharlieHebdo
597639231343755264,2015-nepalearthquake.ids,#JFB Keluarga WNI yang Hilang di Nepal Ingin Datang ke Kathmandu: Keluarga 3 WNI yang hilang pasca gempa Nepa...  http
594525852735385601,2015-nepalearthquake.ids,@BarshiwalHarry: #MSGHelpEarthquakeVictim Saint @Gurmeetramrahim Ji HIMSELF is leaving 4 Nepal soon 2 take stock of situation there. Gra…
265911552048246784,2012-uselection.ids,@callllliefornia: #LIBERTARIANSWILLDOMINATE who am I kidding? #ohwell #GaryJohnson #election2012
719157804301426688,2016-panamapapers.ids,@DMReporter: #PANAMAPAPERS: Just in case you weren't sure why the Daily Mail has suddenly turned on David Cameron  this is why... http
215152461361582083,2012-euro2012.ids,Come on england #Euro2012
699373160685309953,2016-irish-ge16.ids,@WhispersNewsLTD: WWN #GE16: Stephen Donnelly reaching his 'common sense quota' for this debate  and has been forced to step down. 4 lef…
666324057789460481,2015-parisattacks.ids,@HeyTammyBruce: Worst attack on Paris since WWII yet Clinton couldn't name the enemy while Sanders implicated the weather. #justfyi
592022837973504000,2015-nepalearthquake.ids,@Teleprensa33: . @S_Marroquin94: #Nepal autoridades de ese país confirman mas de mil personas fallecidas a causa de terremoto http
552818436049752064,2015-charliehebdo.ids,Our @hrw statement on the horrific attack on #CharlieHebdo that left 12 dead. http
166262118298030081,2012-superbowl.ids,Took a nap! Ready to watch Football with @lilacreek & @plenchmedia #superbowl
718100365535645697,2016-panamapapers.ids,La reacción de Latinoamérica a los #PanamaPapers http ¡Si! Memes y más memes.
702191191773855744,2016-irish-ge16.ids,Hi @chrisandrews64 Please take a moment to watch our video calling for more supports in disability. #GE16 http
665490065922068480,2015-parisattacks.ids,@SkyNews: Video has emerged of people running for their lives to escape armed attackers http #ParisAttacks http
499979176754302976,2014-ferguson.ids,@AntonioFrench: #Ferguson police chief promises a change in tactics tonight. Promises less aggressive  militaristic approach.
552960062193696768,2015-charliehebdo.ids,@EliseGaz: Esa es la portada que se merecen.. #JeSuisCharlie http
179025345658359809,2012-sxsw.ids,i wanna go to #SXSW!!!
553261722547802112,2015-charliehebdo.ids,@Le_Figaro: DERNIÈRE MINUTE - Des d'imams déposent des fleurs près de #CharlieHebdo #JeSuisCharlie &gt;&gt; http http
553126156996972546,2015-charliehebdo.ids,@Bleu_Toulouse: à @Toulouse métro tram et bus s arreteront une minute à 12h #hommage #CharlieHebdo #MinuteDeSilence
263123365911482369,2012-hurricane-sandy.ids,Thoughts go out to all affected by Hurricane/Superstorm #Sandy as it looks many face a long  difficult clean-up. Count your blessings.
666148133504614400,2015-parisattacks.ids,@LuceroMexico: Luego del ataque en Paris es importante saber cómo hablar a nuestros hijos. Esto nos servirá de ayuda! #PrayForParis http
216583176997441536,2012-euro2012.ids,En attendant France-Espagne #euro2012 sur #TF1 Comment sont réalisés les matchs de football http
593431873998561281,2015-nepalearthquake.ids,@rahulkanwal #AdarshLiberal:U have committed sacrilege&amp; r http can u appreciate anything abt RSS.  http
713355783606501376,2016-brexit.ids,@bernerlap: Ex-CIA chief says #Brexit could make us more secure. http
552846401106100224,2015-charliehebdo.ids,@Amelie_Officiel: Aucune religion permet de tuer 😪 #JeSuisCharlie
217046565351735297,2012-euro2012.ids,@BarcaStatistics: Pirlo's great performance in the #euro2012 is good for #messi. #Pirlo will take some votes from #Cr7 in the race fo ...
665407354259816448,2015-parisattacks.ids,Entsetzen. Wut. Trauer.  #ParisAttacks
261973218989064192,2012-hurricane-sandy.ids,"@IrishEagle: Probably largest \"likely\" power outage map TWC has ever created. #Sandy RT @alroker Just posted a photo http"
665991005141757954,2015-parisattacks.ids,#prayforparis — Oremos mejor por el mundo yose que paris esta pasando por un momento dificil y como humanos nos due… http
580668822790754304,2015-germanwings-crash.ids,@GermanyDiplo: Flags are flying at half-mast: Germany mourns the victims of flight #4U9525. http MT @RegSprecher #Germ…
503388595596853248,2014-ferguson.ids,@jbrownedianis: @MHPshow #Ferguson schools suspend more Black students. Prepping for prison. suspended more likely to fail school  go to…
214447720553906177,2012-euro2012.ids,Gol anulado a a Portugal por Fuera De Juego. Acertó el linier. #Euro2012
553247676054405120,2015-charliehebdo.ids,Et tous ces politiciens qui courent apres la gloriole des caméras pour cacher un terrible #ECHEC. #JeSuisCharlie #IlsSontCharlots
263038896944852992,2012-hurricane-sandy.ids,#Sandy tocará tierra en las próximas horas Nueva York  conoce el plan de supervivencia para huracanes. http
719352670008516609,2016-panamapapers.ids,"@PeriodistaPeron: Otra derivación de los #panamapapers: se supo quien financia las campañas del periodismo \"independiente\" #PanaMacri ht…"
265947583837503490,2012-obama-romney.ids,@OfficialTatyana: Whatever you do today  make sure you #VOTE! And if you care about women’s rights and equality – #Obama is your man.
266219777947729922,2012-obama-romney.ids,Barack Obama gana las elecciones presidenciales de los #EEUU http
216962478414901248,2012-euro2012.ids,@SiriusXMSports: #EURO2012 Quarterfinals: England vs Italy is live on @SiriusXMSoccer! Sirius 92 | XM 207 | SXM 149 (en Espanol) | On ...
592260523468533760,2015-nepalearthquake.ids,@LadiesMafiaAl: Pray for Nepal....ขอสิ่งศักดิ์ทั้งหลายจงคุ้มครองเพื่อนร่วมโลกทั้งหลายด้วยเถิด สาธุ #PrayForNepal #NepalEarthquake http
554488502407417859,2015-charliehebdo.ids,@Bipartisanism: This IS the best #CharlieHebdo cartoon so far. #JeSuisCharlie http
716786051436658688,2016-panamapapers.ids,@LeonKrauze: . #PanamaPapers : la Caja de Pandora
554197261836877826,2015-charliehebdo.ids,sérieux si demain il y a qq'1 qui me dit #JeSuisCharlie   je risque de lui tomber dessus  #saturationtotale  #Recup #PSpourri
263156814047244288,2012-hurricane-sandy.ids,@BBCKimGhattas: Catching up on reading during #Sandy. Must read by @ignatiuspost on Wissam al Hassan+US vs Hezbollah+ #Syria. http ...
219486130456895490,2012-euro2012.ids,#Euro2012 Spain vs Italy my votes on Spain whoop whoop!!!!
665600325685026820,2015-parisattacks.ids,@Recherches1311: Toujours sans nouvelles de Marie qui se trouvait au Bataclan hier soir #ParisAttacks #rechercheParis #RT http
261871880603049984,2012-hurricane-sandy.ids,#FèMesajLaPase : di moun yo pinga kanpe pre rivyè ni sou pon pou gade lavalas dlo k ap desann.  #Sandy #Haiti
262364592993353728,2012-hurricane-sandy.ids,@ichamza: how #sandy looks from space http
594816455268532224,2015-nepalearthquake.ids,4_30 Earthquake Broadcast (Nepal Mapping  Drone Video and More) #geographyteacher #ukedchat #addcym http
716749451457654784,2016-panamapapers.ids,@Shahidmasooddr: Shame on those who looted Pakistan&amp;took money abroad.No more lollypops.Just accountability NOW!  #panamapapers http
502186010256871426,2014-ferguson.ids,@katekilla @jelani9 can somebody get this church its milk back b4 the #teargas gets thrown tonight? #Ferguson
265873481005137920,2012-uselection.ids,"@SwiftRead: \"Necessarily SKYROCKETING Energy Prices of Obamanomics\" http #Election2012 #VAsen #PAsen #OHsen #WIsen #C ..."
488316869410320384,2014-gazaunderattack.ids,@ninolauro: Quando i ricchi si fanno la guerra sono i poveri che muoiono.  Jean Paul Sartre #GazaUnderAttack http
501075921299066880,2014-ferguson.ids,@AlphaRomeo223: ONE TIME FOR THE MEN PROTECTING AND NOT LOOTING!! @markdice http #Ferguson
722278527102558208,2016-sismoecuador.ids,@FuerzaAereaEc: #FAE transporta 5.000 litros de agua mineral donada por empresa San Felipe  para damnificados por #SismoEcuador http
716816849976094720,2016-panamapapers.ids,@varelacl: #panamapapers  #ElAjuste AHORA Q SABEMOS ESTO NO SE LES CAE LA CARA DE VERGÜENZA DE TENER A MILAGRO SALA DETENIDA? http
718284192300343298,2016-panamapapers.ids,@FernandezAnibal: El club de futbol Boca Juniors  también? #panamapapers http
553660632579706880,2015-charliehebdo.ids,@giomarsi: Arme d'instruction massive. #JeSuisCharlie http via @Franquin_Cie
592621838741729281,2015-nepalearthquake.ids,@NplJoker: गंगबु चोक देखि भित्र पट्टिको तरकारी बजार खुलेको हुदा आवश्यक सामान त्यहा गई लिन सम्बन्धित सबैलाई जानकारी गराउदछु l #NepalEarth…
501910353391792130,2014-ferguson.ids,@AnonymousPress: #Ferguson police department dress code : daytime - overtime - weekend http
180733224740327424,2012-sxsw.ids,@RembertManX: FLYNT FLOSSY IS AT SXSW. NOTHING ELSE MATTERS. #SMASHBANGFUSION
512868437404975104,2014-indyref.ids,@BBCJamesCook: Official result. 3 623 344 voted. Yes 1 617 989. No 2 001 926. Rejected ballots 3429. Turnout 84.6% #indyref #Scotland
219038298033762306,2012-euro2012.ids,@egilkopperud ..så sant  og med #euro2012 finale på søndag er timing perfekt! #2tdf
213733585369313280,2012-euro2012.ids,@Squarish This is making me so tense  I might have to turn off the remaining minutes. #Euro2012 #England
324176264372056064,2013-boston-marathon-bombing.ids,Boston's tech community rallies to raise funds for the #BostonMarathon victims. Donation page: http via @BostonTweet
665482669677940737,2015-parisattacks.ids,@TimesNow: #ParisAttacks UPDATE: Paris attacks toll rises to 127  around 180 injured  80 critical: AFP reports
499982207050457089,2014-ferguson.ids,@AntonioFrench: Some photos from last night in #Ferguson that I didn't get to post before I was arrested. http
265918174594224128,2012-obama-romney.ids,@ErnaSays: Obama rhymes with Ohana. Ohana means family &amp; family means nobody gets left behind. 👪👬👭👫🇺🇸 #VoteObama
263613338104254466,2012-hurricane-sandy.ids,@todayshow: #Sandy's aftermath-- How you can help: http #SandyTODAY
212223126170370048,2012-euro2012.ids,That achilles injury to Ray Clemence proving costly now #England #Euro2012
501135965411233793,2014-ferguson.ids,@cs4colorado: I'm sorry son  it's not just #Ferguson...  It's America...  #Uniteblue http
665681466186211330,2015-parisattacks.ids,@Guglielminetti: U2 annule son concert de #Paris et vient se recueillir sur les lieux de l'attaque du #Bataclan. (via @BedardME) http
488809936839643136,2014-gazaunderattack.ids,@ISMPalestine: #Gaza hospitals lacking medical supplies http via @PressTV #GazaUnderAttack http
263698835283529728,2012-hurricane-sandy.ids,As #Sandy slams the East  some caveats about #pitching: http #PR #publicrelations #media
212596929803190272,2012-euro2012.ids,Opsadno stanje u Varsavi  tuce ruskih i poljksih navijaca #Euro2012 http
668801988453355521,2015-parisattacks.ids,@dolcegabbana: #NataliePortman wearing #DolceGabbana at the Make A Wish Charity Gala in Paris on Nov 19. #DGwomen http
593390829047263232,2015-nepalearthquake.ids,@bl_eap: Historic photos from Nepal digitised through #endangeredarchives &amp; online. Dharahara Tower http http
666936733481771009,2015-parisattacks.ids,Une #exposition capitale sur le tourisme à Paris a commencé cette semaine http http
519817935951368192,2014-hongkong-protests.ids,Does Obama Need a Bible Lesson? http #HongKong #News
266269876090445824,2012-obama-romney.ids,@DefinitionOfFaF: Every college student that votes for Obama should have to give 1 point of their GPA to a less fortunate student. #R ...
214800191713316865,2012-euro2012.ids,ITALIAAAAAA!!!!:). #ItaIer #euro2012
489818421639409664,2014-gazaunderattack.ids,@BeritaInfo_LFC: Terkini!! #GazaUnderAttack:  237 org syahid 1700 org cedera  #PrayForMH17
597882592080187393,2015-nepalearthquake.ids,@nowestconnex: Very useful lobbying skills! Don't be despondent - get organised. #WestConnex http
263135559063572480,2012-hurricane-sandy.ids,@YourAnonNews: RT @JoeyGeritano: Explosions down my block thank you sandy #bitch http
716737337431093248,2016-panamapapers.ids,Es idea mía o no aparece ningún gringo en los #panamapapers ??
665382871671046148,2015-parisattacks.ids,@nanashemefan: #prayforparis and #prayforpeace. this calls for tighter security and improved intelligence work in paris and all major ci…
263349879043153922,2012-hurricane-sandy.ids,If you haven't yet taken a news break from #sandy  consider taking one now. It's good for mind and body. http
213732493793296384,2012-euro2012.ids,Fasten your seatbelts! Swe 2 - Eng 3. Sweden null points? #Euro2012
213727275227684864,2012-euro2012.ids,“@JoePa65: GOALLLLLLLLL #Sweden #Euro2012” I don't like soccer but GO SWEDEN!!!!
501800988911865856,2014-ferguson.ids,@AntonioFrench: The white guy on the left is the one who was trying to incite a riot last night. He came here from Chicago. #Ferguson ht…
665873428562501633,2015-parisattacks.ids,@spyjazz: Django Reinhardt gets his palm read by Edith Piaf 1940 #jazz #Paris #palmistry #guitar http
265669482494709761,2012-obama-romney.ids,Smh Mitt Romney is on my screen. Bedtime. #Vote2012 #Forward #Obama #4moreyears
553124951322939392,2015-charliehebdo.ids,@kabirgrewal1: @ananyadg @ibnlive HELLO Madam when will you talk about this ? ? No guts ? Then eat Chocolate at home. #CharlieHebdo http
518088204038062080,2014-hongkong-protests.ids,@george_chen: GET UNITED: Young Mainland Chinese start Facebook campaign to support Hong Kong #OccupyCentral http http
215038520325185537,2012-euro2012.ids,@diarioas: Vídeo: Bonucci le tapa la boca a Balotelli http #Italia #Irlanda #Euro2012
553324084277567488,2015-charliehebdo.ids,@Brindille_: #JesuisCharlie - Daddy.. What happened to Charlie? - Intolerance by illustrator Pascal Campion http
554285101316845570,2015-charliehebdo.ids,C'est beau tout ce monde pour cette marche  elle rentre dans l'histoire #MarcheRepublicaine
516224422269579266,2014-hongkong-protests.ids,@TheAPJournalist: A protester stands defiant after riot police fire tear gas at crowds of demonstrators in Hong Kong. #OccupyCentral htt…
502149914529255425,2014-ferguson.ids,@jaketapper @CNN they can protest in the middle of the day because they don't have jobs!! #Ferguson
580361949877301248,2015-germanwings-crash.ids,@itele: #4U9525 ► [EN DIRECT] Angela #Merkel s’exprime &gt;&gt; http http
217004787667963904,2012-euro2012.ids,Move aside Messi  today's all about Pirlo. #Euro2012
261990912857632768,2012-hurricane-sandy.ids,@GovChristie: Ahead of #Sandy  please make sure to follow @NJOEM2010  @PSEGdelivers  @JCP_L  @usNWSgov &amp; @NWS_MountHolly for all  ...
552863177277325312,2015-charliehebdo.ids,@pepecastor1: #CharlieHebdo 2011年８月、通算1000号を作っていた時のシャルリー編集部。死んだシャルブもカビュもティニュスも映っている。こんな自由で陽気な編集部に乱入し、テロリストがカラシニコフ乱射する。ことの重大さわからないか？　http
264195819576647680,2012-hurricane-sandy.ids,Sandy washed away demand for seafood - Press Herald: Press HeraldSandy washed away demand for... http #lobsters #seafood
552925470875209728,2015-charliehebdo.ids,@alice_elisaa: Le monde est devenu si malade que l'humour est devenu une profession à risque #JeSuisCharlie #CharlieHebdo
217723074479534080,2012-euro2012.ids,@2010MisterChip: RT esto si crees que Italia eliminará a Alemania (RT this if you think that Italy will beat Germany) #encuestaMrChip ...
665897716363493376,2015-parisattacks.ids,@KayBurley: Sadness in his eyes #parisattacks http
212988363601477633,2012-euro2012.ids,Это чудо  что Швайнштайгер не забил) #EURO2012
212981320094187520,2012-euro2012.ids,this #Germany vs #Netherlands game is gonna be sick #EURO2012
552960110629507072,2015-charliehebdo.ids,@larepublica_pe: Liniers  Montt y otros dibujantes se expresan tras ataque a #CharlieHebdo | IMÁGENES http http
642079531432456192,2015-refugeeswelcome.ids,@Harry_Styles: Take a stand with us &amp; @savechildrenuk: help make #RefugeesWelcome. http
219586364709154819,2012-mexican-election.ids,En Venezuela lo saben primero q aquí en #Mexico #Elecciones2012  RT @Diego_Arria: Pena Nieto 32% con 42% contados seguido candidata PAN 27%
553824390178410496,2015-charliehebdo.ids,"@ma_guita: :'( \"@Arzola_d: Sobre  la libertad de expresión: Oui #JeSuisCharlie http para @eltoquecom http"
554485633658671104,2015-charliehebdo.ids,@OpyMorales: Mientras tanto  este era el final de Los Simpson esta noche http - @Walldo #CharlieHebdo
501235393698992130,2014-ferguson.ids,#Ferguson situation: Live Feed 1:http Live Feed 2: http There may be others  but this is what we got.
592478034009182209,2015-nepalearthquake.ids,@AnaPaolaAgudelo: #Colombia lamenta tragedia en #Nepal. @CancilleriaCol activó protocolo de emergencia. http
666934883764338688,2015-parisattacks.ids,@mcfly_dylan RT pls: #ParisAttack Prime Suspect Leaked! Story-&gt; http  #SaintDenis http
553195843306930178,2015-charliehebdo.ids,@CEMB_forum: anyone who attacks mosques or abuses Muslims in the aftermath of #CharlieHebdo is doing the work of the jihadis by persecut…
218095324428910593,2012-euro2012.ids,#Spain to the finals! Seeing @Cristiano cry is the best laugh I've had all day! #EURO2012
722846601753063424,2016-sismoecuador.ids,@ecuavisa: El balance oficial de víctimas del #TerremotoEcuador: 525 fallecidos http http
324034987739455488,2013-boston-marathon-bombing.ids,#PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston #PrayForBoston
212982619967725568,2012-euro2012.ids,@TraceLarkhall: How many misses  van Persie? #euro2012
266010280188837888,2012-obama-romney.ids,"\"@JayMustBeMe: If Obama win. This #GP party better be the shit because I'm going cray cray. I'm ready to party like a mofo! #Obama\""
596633310853345283,2015-nepalearthquake.ids,@bhanu2priyainsa: #NepalDisasterReliefByMSG Nepal people are blessed with love  affection n care by Dera Sacha Sauda green S welfare for…
263730709036945408,2012-hurricane-sandy.ids,@NovedadesdeHUD: RT @dhsgov: Info on #Sandy response/recovery in NJ  follow: @GovChristie @NJOEM2010 @CoryBooker @CityofNewarkNJ @NJS ...
211495214207082500,2012-euro2012.ids,Seems like the pace has picked up after the goal  seeing some disjointed footbal now #euro2012
181549556805271552,2012-sxsw.ids,“@ASAPMOB: Shouts to everyone that came out to support the mob at #SXSW!!!”
166163947320393729,2012-superbowl.ids,Using the #oldschool Giants mug on this #SuperBowl Sunday. #nyg #SB46 http
552809675507658753,2015-charliehebdo.ids,@itele: #Cabu  le dessinateur de #CharlieHebdo  est mort dans la fusillade (@itele)
592631073391190017,2015-nepalearthquake.ids,@BBCWorld: Huge tent cities in Kathmandu for #NepalEarthquake homeless http http
262847194971918336,2012-hurricane-sandy.ids,@Tilahh: EXCLU TOTALE ! Une photo de #Sandy à New-York ! http
594129043617751040,2015-nepalearthquake.ids,May will be hot w/ already the #BaltimoreRiot the Nepal Eathquake the Volcano Calbuco erupted the Draft next the Fight!
553251497623175168,2015-charliehebdo.ids,@PostBadItalie: La place Del Campidoglio à Rome illuminée aux couleurs de la France  juste magnifique! #CharlieHebdo #TeamItalia 🇮🇹🇫🇷 ht…
500350454275256323,2014-ferguson.ids,Police departments in US r trained by Israeli military+taught same brutal tactics used against Palestinians #Ferguson http
498320496044552192,2014-ferguson.ids,@ZakiyaNaemaJack: #Ferguson  Mo. officer involved shooting  http
264552455939973120,2012-hurricane-sandy.ids,@MichelleObama  Please RT! CT Woman runs own marathon to raise support for hurricane relief: #run4nyc #carolynruns http
552812867775254528,2015-charliehebdo.ids,Cartoon of #CharlieHebdo http
512859628200542209,2014-indyref.ids,"@BBCBreaking: David Cameron's speech after Scotland votes No: \"Time for the UK to come together\" #indyref http http"
552928290424758272,2015-charliehebdo.ids,@Fleautey: A #Rouen #JeSuisCharlie http
211505389169152000,2012-euro2012.ids,#Euro2012 Van Persie perdona!!!!
665568245462634497,2015-parisattacks.ids,"@NewDay: While @HalaGorani reports on #ParisAttacks  someone rolls a piano near her liveshot &amp; plays John Lennon's \"Imagine.\" http"
582421411899133952,2015-germanwings-crash.ids,@ndtv: #Germanwings co-pilot told ex-girlfriend 'everyone will know my name': Report http http
724421827355906048,2016-panamapapers.ids,#Debate Que ya está Omar Yunes Márquez viendo qué mansión comprar en Xalapa para no ocupar Casa Veracruz #panamapapers
525068317355425792,2014-ottawashooting.ids,@randydale3: “@HuffPostCanada: Thanks for this #OttawaStrong RT @Fffeisty: http Be Strong Ottawa!!
726230245968347137,2016-brexit.ids,#thewall #neverhillary http
209066693463511041,2012-euro2012.ids,@jerseybolaID: Pertanyaan #pollingjerseybolaID simple aja kok ;) 'Siapa tim favorit kamu di #EURO2012'
213637052363833346,2012-euro2012.ids,#euro2012 I can not fucking believe this.... http
498852457859284992,2014-ferguson.ids,People are mad that a man with a lot of followers is spreading information about the #Ferguson situation?
592465300513288192,2015-nepalearthquake.ids,As fellow outdoorsmen our hearts and prayers go out to the folks in #Nepal #Everest #grnewyork #bearmountain http
553909446846730242,2015-charliehebdo.ids,"@ynetnews: #CharlieHebdo cartoonist Bernard \"Willem\" Holtrop: 'We vomit' on fake show of support  http http"
552799572918284288,2015-charliehebdo.ids,@laurentsamuel: Solidarité avec l'équipe de #CharlieHebdo
552974404276465665,2015-charliehebdo.ids,@guardian: See Steve Bell's cartoon on the #CharlieHebdo attack http
266005824097378305,2012-uselection.ids,@rollcall: Wisconsin called for Obama. EC now tied at 154-154. #Election2012
553130253158461440,2015-charliehebdo.ids,@safakpavey: 'Binlerce insan Ben Charlie'yim demek içintoplandı http http 'Yanlarındayız #JesuisChar…
553165568959053824,2015-charliehebdo.ids,siamo con #CharlieHebdo http
214196656848113664,2012-euro2012.ids,Greece end Russia's Euro 2012 dream. Greece 1 - 0 Russia. #Euro2012
666224109005729792,2015-parisattacks.ids,@nycjim: #Paris update 1: French police make 23 arrests  seize 31 weapons in sweeping terror raids. http http
666381771919912961,2015-parisattacks.ids,I am for the safety of our country. That's not being racist or anti anything. Paris closed their borders. #SyrianRefugees
512363965540999168,2014-indyref.ids,“@davidschneider: Independence Day: the British remake #indyref  (done for @HuffPostUKCom)  http http
266298869430759424,2012-obama-romney.ids,I made a change!! #obama http
262160357831868416,2012-hurricane-sandy.ids,#USA Sandy moves slowly north  will affect the area for 4 days - http IBNLiveSandy moves slowly ... http
499129745855238145,2014-ferguson.ids,This looks like  a picture from the 1960 but it's not. It's 2014 in USA. #Ferguson  #MikeBrown http @ hollywoodjuan
553306035688312832,2015-charliehebdo.ids,"\"@SoutenirCharlie: Ne confondez pas  s'il vous plait. http #IslamNonCoupable #JeSuisAhmed"
166349523638173697,2012-superbowl.ids,Fanfuckintasic!! Great catch by manningham!! #superbowl
219519704816041985,2012-euro2012.ids,"Y r Ў☺ΰ  always supportin d wrong team\"@Ubomaa: The Italians afff broken my liver!!!...#Euro2012\""
665374412439289856,2015-parisattacks.ids,@BokaPandit: Before Galileo Galilei they believed Sun revolves around earth &amp; now they believe terrorism has no religion!!  #JesuisParis…
264489165545144320,2012-hurricane-sandy.ids,@algore: Setting up a @reddit AMA session to discuss #Sandy  the climate crisis &amp; @climatereality's 24 Hours of Reality. More det ...
592234906018828288,2015-nepalearthquake.ids,http #news  1800 Erdbebenopfer in Nepal - Nachbeben sorgt für neue Panik - Salzburger Nachrichten
166313348747632640,2012-superbowl.ids,Lol. Yes! RT @HESherman: GE just made me want to run out and buy a turbine. #SuperBowl
555125906449371136,2015-charliehebdo.ids,"@borzou: Seems world leaders didn't \"lead\" #CharlieHebdo marchers in Paris but conducted photo op on empty  guarded street http"
216195553812426752,2012-euro2012.ids,ready for the next game :D #football #fans #EURO2012 #LVIV http
594084689058607105,2015-nepalearthquake.ids,@EwFProject: Journalists covering #NepalEarthquake: Pls share your on-the-ground footage with @EwFProject for landslide mapping purposes…
666272512955805696,2015-parisattacks.ids,@Paris: L'hommage des villes du monde aux victimes des attentats de Paris. Merci #NousSommesUnis http http
540900138622156801,2014-typhoon-hagupit.ids,@hotosm: The global @HotOSM community is mapping the Philippines to help prepare for #RubyPH #Hagupit. Join us: http
512491207738814464,2014-indyref.ids,@richardbranson: Voting to #StayTogether means more power for Scotland  coupled with more security &amp; strength as part of UK http
666779189652123649,2015-refugeeswelcome.ids,@madeleine: USA should embrace refugees  not fear them. Words on Statue of Liberty shouldn't be empty promise #RefugeesWelcome  http
499700068849426433,2014-ferguson.ids,@JoshuaHol: RT @FOX2now: The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http
498819675615399936,2014-ferguson.ids,@WomenOnTheMove1: Survival lessons for Black Youth. This is what The USA has come to! #MikeBrown #Ferguson http
554311657896550401,2015-charliehebdo.ids,@Herve_Pillaud: Trop fort RT @Alice_Slytherin Magnifique représentation. #JeSuisCharlie #MarcheRepublicaine #MarcheDu11Janvier #Paris ht…
501230587802161152,2014-ferguson.ids,@pomeranian99: The images and video of #ferguson tonight are grim documents of policing in the US today.
552964913757696000,2015-charliehebdo.ids,@pascalrobidas: Les montréalais avec la France (photos @DGosselinRC) #Montreal #JeSuisCharlie #CharlieHebdo #parisshooting #rcmtl http
552836630470729728,2015-charliehebdo.ids,Sa confond les jeux vidéos et la réalité 👏 #CharlieHebdo
552935508586684417,2015-charliehebdo.ids,Michael Hayden: Paris Attack Is 'New Flavor of lsIamic Terr0rism' http @actforamerica @WSCP1 @benshapiro @dloesch #tcot
265789965689057280,2012-uselection.ids,@BBCNewsUS: How much would a #Romney presidency change America? Video: http #election2012
524990883633315840,2014-ottawashooting.ids,@Mark_Bunker: #Ottawa and #Canada are united. We will always be the true north strong and free. #OttawaShooting
211558959469953027,2012-euro2012.ids,jaja  wird schon noch. Turniermannschaft. Bla bla... #EURO2012
512621690455851008,2014-indyref.ids,Poling station in Falkirk already closed because it's had a 100% turnout already  incredible #indyref
216203163668189184,2012-euro2012.ids,Joget shimizu RT @seputar_bola: Hotnews : Habis #Euro2012 Gomez  Dzagoev  Mandzukic dan Ronaldo berniat membentuk sebuah boyband
716721108129419264,2016-panamapapers.ids,@SinEmbargoMX: La investigación #PanamaPapers revela fraudes fiscales de personalidades en todo el mundo http http
666600688928059393,2015-parisattacks.ids,@France24_en: 2 women  one man arrested in connection with #ParisAttacks (German police) http http
445468647218507776,2014-stpatricksday.ids,St. Patrick en #ACNL (&gt;◡&lt;) http
265498500396101632,2012-uselection.ids,Brian Dailey travels across US to create a group of 1 000 portraits representing the American electorate http #election2012
218425280593797123,2012-euro2012.ids,Oh ffs lawrenson can you at least sound slightly excited by this EUROPEAN SEMI-FINAL you miserable twat #euro2012
263940121999585280,2012-hurricane-sandy.ids,#Sandy et le web à multiples tranchants : une bonne approche de @romainblachier sur RCF http
486732128634564608,2014-gazaunderattack.ids,@SeherGntrk: İnsanlar değil  İNSANLIK ölüyor! #GazaUnderAttack http
720032814608084993,2016-panamapapers.ids,@LeoOrlandoA: .@SRIoficialEc investiga a empresas relacionadas con #PanamaPapers. No permitiremos la evasión tributaria. http
553298950556745728,2015-charliehebdo.ids,@ColosimoCinzia: A #Livorno penne in alto davanti al Vernacoliere #CharlieHebdo http
214836965663715329,2012-euro2012.ids,Niente unisce gli italiani come l'Italia ! #hodettotutto #Azzurri #euro2012
